0 0 0 0
1 0.457 0.100 0.429
2 0.457 0.000 0.429
3 0.458 -0.099 0.429
4 0.458 0.100 0.309
5 0.458 0.000 0.309
6 0.458 -0.099 0.309
7 0.458 0.100 0.189
8 0.458 0.000 0.189
9 0.458 -0.099 0.189
